"","RIC","date","ret20","MSL","GFI","MWL","Polarity","Subjectivity","Positive","Negative","Sector"
"3846","HLCL.L","2013/6/4",-0.027965284,35.58823529,23.68983957,5.852631579,-0.166666652777779,0.0722891561910292,5,7,"Real Estate"
"3847","HLCL.L","2013/12/24",0.085228806,60.6,32.42481848,5.682758621,0.499999937500008,0.0808080799918376,6,2,"Real Estate"
"3848","HLCL.L","2013/9/18",0.04745167,33.27272727,22.5987084,5.968115942,0,0.061068701823903,4,4,"Real Estate"
"3849","HLCL.L","2014/12/5",0.0965818,39,25.08718,6.673469388,0.499999875000031,0.074074072702332,3,1,"Real Estate"
"3850","HLCL.L","2011/2/16",-0.007407407,26.77777778,18.47044721,5.658431794,0.299999985000001,0.0711743769709097,13,7,"Real Estate"
"3851","HLCL.L","2018/12/11",-0.002948142,21.8,18.8729052,6.163333333,0.142857122448982,0.059322033395576,4,3,"Real Estate"
"3852","HLCL.L","2016/5/24",-0.01727447,35.85137,21.44057,7.707362771,-0.249999968750004,0.0357142855548469,3,5,"Real Estate"
"3853","HLCL.L","2015/2/16",-0.01666667,28.6,19.55189,5.566176471,0.199999980000002,0.0826446274161601,6,4,"Real Estate"
"3854","HLCL.L","2014/5/29",-0.07261825,39.09455,22.8018,7.924383364,-0.249999968750004,0.0379146917634375,3,5,"Real Estate"
"3855","HLCL.L","2015/11/19",0.07936756,39.48148,21.98396,5.682051282,0.428571408163266,0.0867768591455502,15,6,"Real Estate"
"3856","HLCL.L","2014/2/28",-0.007372654,34.55556,22.95406,5.535117057,0.666666555555574,0.0612244891711787,5,1,"Real Estate"
"3857","HLCL.L","2014/7/22",-0.08630137,31,20.91613,6.514492754,0.499999875000031,0.074074072702332,3,1,"Real Estate"
"3858","HLCL.L","2018/9/11",0.00933126,25.92857143,18.74608422,5.916167665,0.999999833333361,0.0517241374851367,6,0,"Real Estate"
"3859","HLCL.L","2010/7/21",0.0730136,26.08824,18.73293,5.744103774,0.411764681660901,0.0636704117465528,12,5,"Real Estate"
"3860","HLCL.L","2016/7/25",0.05651341,33.73214,20.35363,5.54844098,0.439999982400001,0.0642673520198783,18,7,"Real Estate"
"3861","HLCL.L","2012/11/21",0.323737855,36.44444444,23.4802168,6.071428571,0.249999968750004,0.0701754379809172,5,3,"Real Estate"
"3862","HLMA.L","2010/12/2",0.07075577,19,16.3218,6.471544715,0.99999950000025,0.0526315775623269,2,0,"Technology"
"3863","HLMA.L","2012/8/23",0.03521611,22.42308,17.75139,6.146840149,0.249999984375001,0.0874316935113022,10,6,"Technology"
"3864","HLMA.L","2011/2/17",-0.04035088,20.04,16.23955,6.280254777,0.846153781065094,0.0812499994921875,12,1,"Technology"
"3865","HLMA.L","2012/2/3",0.075616438,19,16.32180451,6.487804878,0.99999950000025,0.0512820499671269,2,0,"Technology"
"3866","HLMA.L","2012/12/19",0.007299286,19.97368421,17.52834061,6.248216833,0.285714265306124,0.062222221945679,9,5,"Technology"
"3867","HLMA.L","2010/12/17",-0.060248951,18.04761905,16.61218746,6.535502959,0.999999833333361,0.0461538457988166,6,0,"Technology"
"3868","HLMA.L","2020/2/5",-0.05519779,22,17.68112,6.167924528,0.81818174380166,0.0575916227351224,10,1,"Technology"
"3869","HLMA.L","2011/7/29",-0.1625,23.63636,17.60839,6.398305085,0.666666555555574,0.0845070410632811,5,1,"Technology"
"3870","HLMA.L","2010/1/4",-0.02626449,26.2,19.33496183,7.439252336,0.99999950000025,0.04999999875,2,0,"Technology"
"3871","HLMA.L","2018/2/7",0.005071851,25.5,18.30457516,6.535714286,0.499999875000031,0.0655737694168235,3,1,"Technology"
"3872","HLMA.L","2012/5/28",0.02870774,26,17.70769,6.505263158,0.99999950000025,0.0540540525931337,2,0,"Technology"
"3873","HLMA.L","2017/1/9",0.05882353,21,17.83311,6.109756098,0.99999990000001,0.07092198531261,10,0,"Technology"
"3874","HLMA.L","2014/2/11",-0.00926706,22.18518519,16.68709578,6.136363636,0.538461497041423,0.0687830684191372,10,3,"Technology"
"3875","HLMA.L","2015/3/5",-0.01062323,38.66667,22.01839,6.519230769,0.499999875000031,0.093023253650622,3,1,"Technology"
"3876","HLMA.L","2021/2/9",-0.09182441,22.96667,16.73384,5.853620955,0.81818174380166,0.0558375631683372,10,1,"Technology"
"3877","HLMA.L","2017/3/23",0.07034914,20.54545,16.30078,5.95,0.454545433884298,0.104265402349453,16,6,"Technology"
"3878","HLMA.L","2021/3/26",0.1587792,22.79167,18.18431,6.311154599,0.3333332962963,0.0489130432124291,6,3,"Technology"
"3879","HLMA.L","2012/5/31",0.022422256,41.33333333,23.63010753,6.309734513,0.99999950000025,0.04999999875,2,0,"Technology"
"3880","HLMA.L","2021/9/9",-0.09514436,30.28571,21.54825,6.025,0.333333222222259,0.042857142244898,2,1,"Technology"
"3881","HLMA.L","2010/1/22",0.03998334,18.26315789,16.06607007,6.855218855,0.499999937500008,0.0747663544414359,6,2,"Technology"
"3882","HLMA.L","2022/11/17",-0.07322265,36.99153,23.99249,7.945646145,0.217391294896031,0.0690690688616545,14,9,"Technology"
"3883","HLMA.L","2021/11/15",-0.004761905,24.08696,18.80446,6.184261036,0.599999940000006,0.0529100526301055,8,2,"Technology"
"3884","HLN.L","2022/8/19",0.04277403,24.42857143,18.66031746,6.157575758,0.99999950000025,0.0322580639958377,2,0,"Healthcare"
"3885","HMSO.L","2010/5/21",0.024232466,40.5,24.84197531,6.441558442,0,0.0416666657986111,1,1,"Real Estate"
"3886","HMSO.L","2016/1/22",8.58e-11,27.58139535,18.89090553,5.53643547,0.66666663888889,0.0799999997333333,20,4,"Real Estate"
"3887","HMSO.L","2019/10/28",-0.046946815,21.11764706,18.80917582,5.732193732,0.333333222222259,0.0270270267835403,2,1,"Real Estate"
"3888","HMSO.L","2020/2/21",-0.582543199,29.12,19.50514286,5.859971711,0.0526315761772855,0.08370044015991,10,9,"Real Estate"
"3889","HMSO.L","2010/4/13",-0.09623609,25.91667,21.17053,6.444444444,0.799999920000008,0.111111109876543,9,1,"Real Estate"
"3890","HMSO.L","2013/5/30",-0.06893866,96,44.78889,7.788288288,0.999999000001,0.0217391299621928,1,0,"Real Estate"
"3891","HMSO.L","2016/8/25",-0.022017065,28.75829384,20.6331791,6.301409469,0.384615369822486,0.0603248258461141,18,8,"Real Estate"
"3892","HMSO.L","2021/12/17",0.04854161,24.9,19.7592,5.838297872,0.99999950000025,0.0249999996875,2,0,"Real Estate"
"3893","HMSO.L","2013/6/28",0.09231412,37,20.92613,5.75,-0.499999875000031,0.121212117539027,1,3,"Real Estate"
"3894","HMSO.L","2016/10/13",-9.73e-11,25.6,18.6775,6.153846154,0.99999950000025,0.0555555540123457,2,0,"Real Estate"
"3895","HMSO.L","2012/9/11",0.009061489,25.45,18.11713,5.891170431,0.799999920000008,0.064516128616025,9,1,"Real Estate"
"3896","HMSO.L","2013/1/14",-0.014218009,19.82608696,15.82517162,5.337868481,0.857142795918372,0.107692306863905,13,1,"Real Estate"
"3897","HMSO.L","2016/7/25",0.04395604,38.62443,22.69595,7.58546768,-0.166666652777779,0.047430829852052,5,7,"Real Estate"
"3898","HMSO.L","2010/1/15",-0.031874526,136.25,63.78440367,9.376404494,-0.333333222222259,0.0384615379684418,1,2,"Real Estate"
"3899","HMSO.L","2021/4/20",-0.05894737,25.81481,20.08202,5.715994021,0.666666611111116,0.0585365850803093,10,2,"Real Estate"
"3900","HMSO.L","2021/1/19",-0.012211077,32.39393939,21.93793123,6.613871636,-0.263157880886427,0.0648464161609337,7,12,"Real Estate"
"3901","HMSO.L","2010/10/20",-0.01944311,34.33333,23.83042,7.131868132,0,0.0606060587695134,1,1,"Real Estate"
"3902","HMSO.L","2015/4/10",-0.05825775,26.75,19.29813,6.239583333,0.99999950000025,0.0606060587695134,2,0,"Real Estate"
"3903","HMSO.L","2010/6/2",-0.044359255,23.91666667,16.11718931,6.959839357,-0.399999960000004,0.129870128183505,3,7,"Real Estate"
"3904","HMSO.L","2021/3/12",0.1219799,22.8764,17.51991,5.552429668,0.142857122448982,0.0573770487100242,4,3,"Real Estate"
"3905","HMSO.L","2015/9/24",0.02773246,19.88889,16.44718,6.25308642,-0.199999960000008,0.111111108641975,2,3,"Real Estate"
"3906","HMSO.L","2020/4/27",0.126478443,27.66666667,22.15100402,6.834437086,0.999999000001,0.0161290319979188,1,0,"Real Estate"
"3907","HMSO.L","2020/3/30",-0.229943732,24.32786885,17.33222571,5.525531915,-0.263157880886427,0.0506666665315555,7,12,"Real Estate"
"3908","HMSO.L","2012/9/26",0.034957396,26.1,19.94191571,5.992031873,0.666666555555574,0.0599999994,5,1,"Real Estate"
"3909","HMSO.L","2021/12/2",0.023798639,23.2,18.59034483,6.002309469,0.799999920000008,0.0636942671102276,9,1,"Real Estate"
"3910","HMSO.L","2021/5/20",0.116768084,38.14814815,23.24372528,5.330661323,0.142857122448982,0.0393258424756975,4,3,"Real Estate"
"3911","HMSO.L","2018/3/20",-0.108245378,26.41666667,20.15657203,6.050847458,0.714285612244912,0.0707070699928579,6,1,"Real Estate"
"3912","HMSO.L","2012/11/26",0.066810345,48.5,28.05979381,6.741176471,0.999999000001,0.0384615369822486,1,0,"Real Estate"
"3913","HMSO.L","2019/3/5",-0.088142075,31.67647059,21.58423726,5.813016529,-0.399999960000004,0.0526315786703601,3,7,"Real Estate"
"3914","HMSO.L","2022/11/3",0.1968191,28.42105,20.92398,6.228915663,0,0.014925373022945,1,1,"Real Estate"
"3915","HMSO.L","2010/6/21",0.006666667,24,18.67407407,6.338383838,0.599999880000024,0.073529410683391,4,1,"Real Estate"
"3916","HMSO.L","2012/6/1",0.01723061,93,43.65161,7.736607143,0.999999000001,0.0217391299621928,1,0,"Real Estate"
"3917","HMSO.L","2014/6/27",0.04310345,40.33333,25.38953,6.290748899,-0.333333222222259,0.0384615379684418,1,2,"Real Estate"
"3918","HNE.L","2014/11/6",0.02144686,35.6,25.02652,6.212121212,-0.499999875000031,0.0799999984,1,3,"Financials"
"3919","HNE.L","2012/5/15",-0.006952547,42,24.8952381,6.062111801,0,0.0416666657986111,1,1,"Financials"
"3920","HNE.L","2014/3/27",0.04368642,42.75,28.79591,6.5,0.999999666666778,0.0666666651851852,3,0,"Financials"
"3921","HNE.L","2016/2/1",-0.006524318,34,24.18824,7.15,0.999999000001,0.0416666649305556,1,0,"Financials"
"3922","HNE.L","2017/3/28",-0.013258927,39.16521739,23.10836049,8.078916715,0.249999984375001,0.0615384613017751,10,6,"Financials"
"3923","HNE.L","2014/10/9",0.007741935,37.0738255,22.57753889,7.404416685,0.0769230710059176,0.0695187162057823,7,6,"Financials"
"3924","HNE.L","2010/11/3",-0.055243446,472.8571429,192.0069055,8.883664566,0.999999000001,0.0499999975000001,1,0,"Financials"
"3925","HOCM.L","2012/4/18",-0.1723294,37.97222,22.54807,6.842261905,0.777777691358034,0.0499999997222222,8,1,"Basic Materials"
"3926","HOCM.L","2013/5/30",-0.3170327,31.58333,21.23492,6.027322404,0.428571408163266,0.0850202425707682,15,6,"Basic Materials"
"3927","HOCM.L","2010/3/5",-0.014812263,32.92857143,22.62912922,6.47235023,-0.454545413223144,0.0873015866087176,3,8,"Basic Materials"
"3928","HOCM.L","2014/1/21",0.2927632,37.78723,22.09688,6.914907873,0.799999920000008,0.0456621002481183,9,1,"Basic Materials"
"3929","HOCM.L","2021/8/31",-0.076367188,30.61538462,20.58786239,6.881313131,0.99999950000025,0.0151515150367309,2,0,"Basic Materials"
"3930","HOCM.L","2016/4/20",0.108356729,45.48780488,24.39351337,7.31568754,0.666666555555574,0.057692307137574,5,1,"Basic Materials"
"3931","HOCM.L","2011/5/16",-0.1083595,36.66667,22.30303,5.621359223,0,0.058823527681661,1,1,"Basic Materials"
"3932","HOCM.L","2021/12/10",-0.030949119,25.23809524,19.22731357,4.79270073,0.714285612244912,0.0445859869771593,6,1,"Basic Materials"
"3933","HOCM.L","2017/4/24",0.07802384,34,21.05098,5.822916667,0,0.0624999980468751,1,1,"Basic Materials"
"3934","HOCM.L","2022/5/10",0.075506733,29.90909091,19.50163028,6.671826625,0.499999875000031,0.0392156858900423,3,1,"Basic Materials"
"3935","HOCM.L","2021/8/18",0.026418839,54.96428571,30.28331013,7.146251021,-0.230769213017753,0.0524193546273413,5,8,"Basic Materials"
"3936","HOCM.L","2021/5/11",-0.03320024,24.6,17.53648,7.050295858,-0.428571367346948,0.0630630624949274,2,5,"Basic Materials"
"3937","HOCM.L","2017/1/18",0.161512,48.73913,26.50725,7.906179775,0.714285612244912,0.0619469021066646,6,1,"Basic Materials"
"3938","HOCM.L","2010/11/3",0.062626263,28.5,20.87368421,5.963636364,0.199999960000008,0.131578943905817,3,2,"Basic Materials"
"3939","HOCM.L","2013/3/25",-0.2600935,30.27778,21.06524,6.770712909,0.428571367346948,0.0419161674136756,5,2,"Basic Materials"
"3940","HOCM.L","2022/9/5",-0.03788085,28,18.93809524,5.187214612,0.999999666666778,0.0294117644175317,3,0,"Basic Materials"
"3941","HOCM.L","2010/11/15",0.0670194,32.77777778,20.97551789,6.295254833,0.999999666666778,0.0182926828152885,3,0,"Basic Materials"
"3942","HOCM.L","2011/10/20",-0.014715572,47.31343284,25.37332266,6.551594747,0.749999906250012,0.0481927707940195,7,1,"Basic Materials"
"3943","HOCM.L","2014/1/23",0.32247557,41.08333333,25.35828262,6.296610169,0,0.0454545451101928,3,3,"Basic Materials"
"3944","HOCM.L","2010/9/20",0.217703349,35.35294118,22.06130958,6.255244755,-0.285714265306124,0.0864197525529645,5,9,"Basic Materials"
"3945","HOCM.L","2020/11/30",-0.006560354,27.61538,19.51412,6.84375,-0.333333277777787,0.0517241374851367,2,4,"Basic Materials"
"3946","HOCM.L","2014/8/20",-0.006699148,43.80707,25.34864,8.139704728,0,0.0533333330962963,6,6,"Basic Materials"
"3947","HOCM.L","2011/4/26",-0.151281378,36.66666667,21.57575758,7.408653846,-0.142857122448982,0.0972222208719136,3,4,"Basic Materials"
"3948","HOCM.L","2019/10/23",0.03111588,55.04762,26.82874,7.142654867,0.99999980000004,0.0261780103341465,5,0,"Basic Materials"
"3949","HOCM.L","2020/4/14",0.110121295,27.05555556,18.87150354,4.511940299,0.199999960000008,0.0318471335551138,3,2,"Basic Materials"
"3950","HOMEH.L","2022/11/25",-0.4003077,35.54545,23.62995,6.337062937,-0.333333314814816,0.0772532185525613,6,12,"Real Estate"
"3951","HOMEH.L","2021/8/31",0.01633776,43.63636,27.21212,5.623676989,-0.0999999950000002,0.054945054794107,9,11,"Real Estate"
"3952","HOMEH.L","2021/10/18",0.026666667,40.23333333,26.30045844,6.125663717,-0.111111104938272,0.0590163932491266,8,10,"Real Estate"
"3953","HOMEH.L","2022/7/25",0.047481314,38.5,24.75064935,6.382142857,-0.166666652777779,0.0641711226514913,5,7,"Real Estate"
"3954","HOMEH.L","2022/12/12",-0.08337779,38.17391,25.67959,5.964943553,0,0.0847457625323183,20,20,"Real Estate"
"3955","HOMEH.L","2022/1/27",-0.005388812,38.55,25.43297017,6.027972028,-0.0769230710059176,0.0585585582947813,6,7,"Real Estate"
"3956","HOMEH.L","2021/9/15",-0.02426802,36.68182,24.38772,5.864295125,0,0.061674008538881,7,7,"Real Estate"
"3957","HOMEH.L","2022/11/23",-0.5478036,35.3,23.69507,6.464898596,-0.473684185595569,0.0896226410866857,5,14,"Real Estate"
"3958","HRGV.L","2011/2/10",0.161939616,46.66666667,26.95238095,7.122137405,0.99999950000025,0.0555555540123457,2,0,"Financials"
"3959","HRGV.L","2020/8/17",-0.06639727,25.57143,19.912,5.994117647,0.333333305555558,0.0805369122111617,8,4,"Financials"
"3960","HRGV.L","2013/7/8",0.103524229,32.66666667,22.0462585,7.056818182,0.333333222222259,0.0882352915224914,2,1,"Financials"
"3961","HRGV.L","2017/9/1",0.083857143,45,29.33333333,9.020833333,0.99999950000025,0.0540540525931337,2,0,"Financials"
"3962","HRGV.L","2019/4/2",0.2106279,25.57143,20.28444,5.872727273,0.999999000001,0.0178571425382653,1,0,"Financials"
"3963","HRGV.L","2010/10/15",0.094858156,26.83673469,16.72708931,5.852253756,0.299999985000001,0.0772200769219302,13,7,"Financials"
"3964","HRGV.L","2013/9/4",-0.01979965,58.66667,31.87576,7.424242424,0.99999950000025,0.0540540525931337,2,0,"Financials"
"3965","HRGV.L","2018/10/11",-0.024640657,34.24,18.83618692,7.051169591,0.733333284444448,0.0847457622330748,13,2,"Financials"
"3966","HRGV.L","2021/12/3",0.036725327,26.29166667,18.12363973,5.659504132,0.454545413223144,0.0643274850039328,8,3,"Financials"
"3967","HRGV.L","2010/9/1",0.140308498,56.66666667,30.66666667,7.364779874,0.99999950000025,0.0540540525931337,2,0,"Financials"
"3968","HRGV.L","2021/5/13",-0.06829982,33.45762712,19.07707314,6.348519362,0.481481463648835,0.0688775508447001,20,7,"Financials"
"3969","HRGV.L","2011/11/24",0.01061571,80.25,42.25576,11.70845481,0,0.0163934424885783,1,1,"Financials"
"3970","HRGV.L","2022/1/18",-0.037965352,30.57142857,20.26595461,6.489795918,0.999999666666778,0.042857142244898,3,0,"Financials"
"3971","HRGV.L","2010/11/29",0.182665,26.375,17.18507,5.299019608,0.666666555555574,0.0999999983333334,5,1,"Financials"
"3972","HRGV.L","2014/3/26",-0.107159214,27.86666667,20.23757576,8.99025974,-0.142857122448982,0.0843373483814777,3,4,"Financials"
"3973","HRGV.L","2012/9/5",0.036727313,27.22222222,16.6031746,5.56223176,0.749999906250012,0.112676054751041,7,1,"Financials"
"3974","HRI.L","2011/1/7",0.067185579,32.07692308,19.25762774,8.866883117,-0.333333222222259,0.0303030299969391,1,2,"Financials"
"3975","HRI.L","2021/5/17",0.004748799,26.31579,17.56632,9.028708134,0,0.0152671754559758,1,1,"Financials"
"3976","HRI.L","2022/5/17",-0.132089638,25.05263158,17.07987616,9.206467662,0,0.0157480313720627,1,1,"Financials"
"3977","HRI.L","2019/8/2",-0.016202677,20.75,18.17951807,7.38,0,0.028985506826297,1,1,"Financials"
"3978","HRI.L","2019/7/12",0.01408451,25,17.2,8.223463687,0,0.0166666665277778,1,1,"Financials"
"3979","HRI.L","2015/10/9",0.022377622,30.92307692,19.83191734,8.322981366,0,0.018691588610359,1,1,"Financials"
"3980","HRI.L","2022/3/15",0.03551609,25.57895,18.05051,9.09178744,0,0.0151515150367309,1,1,"Financials"
"3981","HRI.L","2020/9/14",0.1324841,26.10526,17.53888,9.594202899,0,0.0153846152662722,1,1,"Financials"
"3982","HRI.L","2020/5/11",0.184045061,23.77777778,16.42699896,9.258160237,0,0.0173913041965973,1,1,"Financials"
"3983","HRI.L","2016/9/13",0.08125,32.76923077,20.14994583,8.146627566,-0.333333222222259,0.0265486723314277,1,2,"Financials"
"3984","HRI.L","2020/3/27",0.259301304,26.2,19.94564885,6.029333333,0,0.031999999744,2,2,"Financials"
"3985","HRI.L","2020/12/1",0.2216506,26.625,21.91761,6.301980198,0.199999960000008,0.0675675666544923,3,2,"Financials"
"3986","HRI.L","2021/2/11",-0.091489362,3,1.2,5,0,0,0,0,"Financials"
"3987","HRI.L","2011/5/6",-0.005722242,31.07692,18.27235,8.761904762,0,0.0212765955183341,1,1,"Financials"
"3988","HRI.L","2021/8/9",0.098923319,26.26315789,17.55937137,9.016746411,0,0.0153846152662722,1,1,"Financials"
"3989","HRI.L","2016/6/10",-0.033380682,31.46153846,19.43058115,8.264615385,0,0.0190476188662131,1,1,"Financials"
"3990","HRI.L","2022/1/14",-0.110629067,26.26315789,18.28081426,9.050239234,0,0.0152671754559758,1,1,"Financials"
"3991","HRI.L","2011/10/5",0.07995227,30.53846,18.7645,8.846938776,0,0.0215053761128454,1,1,"Financials"
"3992","HRI.L","2012/8/3",0.002626959,27.4,16.79941606,8.646666667,0,0.0208333331163194,1,1,"Financials"
"3993","HRI.L","2015/12/9",-0.03374647,31.30769,19.99236,8.344720497,0,0.018691588610359,1,1,"Financials"
"3994","HRI.L","2011/4/20",-0.01155507,32.4,22.0958,5.890322581,0.333333222222259,0.0483870959937565,2,1,"Financials"
"3995","HRI.L","2012/1/16",0.076595745,28,17.89642857,8.386430678,-0.333333222222259,0.0297029700029409,1,2,"Financials"
"3996","HRI.L","2017/8/8",0.006500326,29.42857,18.56755,8.252279635,0,0.0185185183470508,1,1,"Financials"
"3997","HRN.L","2010/11/12",-0.02090592,32.69149,20.91259,8.873790492,0.571428530612248,0.060869564952741,11,3,"Consumer Cyclicals"
"3998","HRN.L","2011/6/3",0.142857143,30.29391892,19.46450634,9.85841397,0.19999999,0.0787401571703143,12,8,"Consumer Cyclicals"
"3999","HSBA.L","2012/10/11",0.04035305,37.5,23,6.513888889,0,0.0645161269510927,1,1,"Financials"
"4000","HSBA.L","2016/8/11",0.06547002,38,20.98947368,6.205479452,0,0.0624999980468751,1,1,"Financials"
"4001","HSBA.L","2013/1/4",0.081811321,37.5,23,6.291666667,0,0.0645161269510927,1,1,"Financials"
"4002","HSBA.L","2012/2/29",0.02497764,28,17.86667,6.625,0.999999000001,0.0263157887811634,1,0,"Financials"
"4003","HSBA.L","2015/11/24",-0.014582165,38,23.09473684,6.189189189,0,0.0645161269510927,1,1,"Financials"
"4004","HSBA.L","2010/7/29",-0.04046297,22.25,17.95297,5.737201365,0.199999960000008,0.0289017339369842,3,2,"Financials"
"4005","HSBA.L","2018/5/4",0.003267642,39.75,23.78259958,9.341389728,0,0.033898304797472,2,2,"Financials"
"4006","HSBA.L","2020/5/28",-0.03983863,42.88542,24.51875,5.324556962,-0.384615355029588,0.0555555553181386,4,9,"Financials"
"4007","HSBA.L","2010/5/19",-0.001968184,23.88888889,17.67958656,5.784380306,0.142857122448982,0.0479452051510602,4,3,"Financials"
"4008","HSBA.L","2014/8/15",0.01948864,34.74113,24.32005,7.210368774,-0.499999982142858,0.0813953486005949,7,21,"Financials"
